VGS,IDS,sqrtIDS,V_GS_Eq,I_Eq,Threshold,Kn,
0.0,0.0,0.0,3.556626307975113,2.382323973083057,3.3514711790818796,252.11481747010654,
0.0,0.0,0.0,3.5692384580033933,2.5111899597880427,
0.0,0.0,0.0,3.581850608031674,2.633758249261746,
0.0,0.0,0.0,3.594462758059955,2.7963427932808838,
0.0,0.0,0.0,3.607074908088235,2.949980257478611,
0.0,0.0,0.0,3.6322992081447962,3.096002910446502,
0.0,0.0,0.0,3.644911358173077,3.2741911251541898,
0.0,0.0,0.0,3.657523508201357,3.424806494723593,
0.0,0.0,0.0,3.6827478082579184,3.586696673660341,
0.0,0.0,0.0,3.695359958286199,3.7584049850533945,
0.0,0.0,0.0,3.7079721083144794,3.95462590330209,
0.0,0.0,0.0,3.72058425834276,4.126306161469206,
0.012612150028280542,0.0,0.0,3.745808558399321,4.334985990996742,
0.025224300056561084,0.0,0.0,3.7584207084276016,4.506169276173686,
0.03783645008484163,0.0,0.0,3.7710328584558823,4.71140998532008,
0.05044860011312217,0.0,0.0,3.796257158512443,4.9209072389447295,
0.07567290016968325,0.0,0.0,3.8214814585690045,5.134140001899669,
0.0882850501979638,0.0,0.0,3.8214814585690045,5.291405584793402,
0.10089720022624434,0.0,0.0,3.8340936085972848,5.524617911533694,
0.12612150028280542,0.0,0.0,3.8467057586255655,5.726394159812037,
0.13873365031108598,0.0,0.0,3.884542208710407,5.9319388549531356,
0.1513458003393665,0.0,0.0,3.884542208710407,6.171603769313713,
0.1765701003959276,0.0,0.0,
0.1891822504242081,0.0,0.0,
0.20179440045248867,0.0,0.0,
0.21440655048076923,0.0,0.0,
0.22701870050904976,0.0,0.0,
0.25224300056561083,0.0,0.0,
0.2648551505938914,0.0,0.0,
0.27746730062217195,0.0,0.0,
0.29007945065045243,0.0,0.0,
0.302691600678733,0.0,0.0,
0.32791590073529414,0.0,0.0,
0.3405280507635746,0.0,0.0,
0.3531402007918552,0.0,0.0,
0.36575235082013574,0.0,0.0,
0.3783645008484162,0.0,0.0,
0.40358880090497734,0.0,0.0,
0.41620095093325793,0.0,0.0,
0.42881310096153846,0.0,0.0,
0.44142525098981894,0.0,0.0,
0.46664955104638006,0.0,0.0,
0.4792617010746606,0.0,0.0,
0.49187385110294113,0.0,0.0,
0.5170981511595023,0.0,0.0,
0.5297103011877828,0.0,0.0,
0.5423224512160633,0.0,0.0,
0.5675467512726244,0.0,0.0,
0.5801589013009049,0.0,0.0,
0.5927710513291855,0.0,0.0,
0.605383201357466,0.0,0.0,
0.6306075014140271,0.0,0.0,
0.6432196514423077,0.0,0.0,
0.6558318014705883,0.0,0.0,
0.6684439514988687,0.0,0.0,
0.6810561015271492,0.0,0.0,
0.6936682515554298,0.0,0.0,
0.718892551611991,0.0,0.0,
0.7315047016402715,0.0,0.0,
0.744116851668552,0.0,0.0,
0.7567290016968324,0.0,0.0,
0.7693411517251131,0.0,0.0,
0.7819533017533936,0.0,0.0,
0.8071776018099547,0.0,0.0,
0.8197897518382353,0.0,0.0,
0.8324019018665159,0.0,0.0,
0.8450140518947964,0.0,0.0,
0.8702383519513573,0.0,0.0,
0.8828505019796379,0.0,0.0,
0.8954626520079185,0.0,0.0,
0.9080748020361991,0.0,0.0,
0.9332991020927601,0.0,0.0,
0.9459112521210408,0.0,0.0,
0.9585234021493212,0.0,0.0,
0.9837477022058823,0.0,0.0,
0.9963598522341628,0.0,0.0,
1.0089720022624433,0.0,0.0,
1.0215841522907239,0.0,0.0,
1.0341963023190046,0.0,0.0,
1.0468084523472851,0.0,0.0,
1.072032752403846,0.0,0.0,
1.0846449024321265,0.0,0.0,
1.0972570524604073,0.0,0.0,
1.1098692024886878,0.0,0.0,
1.1224813525169683,0.0,0.0,
1.1477056525735294,0.0,0.0,
1.1603178026018097,0.0,0.0,
1.1729299526300905,0.0,0.0,
1.185542102658371,0.0,0.0,
1.1981542526866515,0.0,0.0,
1.2233785527432126,0.0,0.0,
1.2359907027714931,0.0,0.0,
1.2486028527997737,0.0,0.0,
1.2738271528563347,0.0,0.0,
1.2864393028846155,0.0,0.0,
1.2990514529128958,0.0,0.0,
1.3116636029411766,0.0,0.0,
1.3368879029977374,0.0,0.0,
1.3495000530260182,0.0,0.0,
1.3621122030542985,0.0,0.0,
1.3873365031108595,0.0,0.0,
1.3999486531391403,0.0,0.0,
1.4125608031674208,0.0,0.0,
1.4251729531957011,0.0,0.0,
1.4503972532522622,0.0,0.0,
1.463009403280543,0.0,0.0,
1.4756215533088235,0.0,0.0,
1.488233703337104,0.0,0.0,
1.5008458533653846,0.0,0.0,
1.5134580033936649,0.0,0.0,
1.5386823034502262,0.0,0.0,
1.5512944534785067,0.0,0.0,
1.5639066035067872,0.0,0.0,
1.576518753535068,0.0,0.0,
1.5891309035633483,0.0,0.0,
1.6143552036199094,0.0,0.0,
1.62696735364819,0.0,0.0,
1.6395795036764707,0.0,0.0,
1.652191653704751,0.0,0.0,
1.677415953761312,0.0,0.0,
1.6900281037895928,0.0,0.0,
1.7026402538178733,0.0,0.0,
1.7152524038461539,0.0,0.0,
1.7404767039027147,0.0,0.0,
1.7530888539309954,0.0,0.0,
1.7657010039592758,0.0,0.0,
1.7783131539875565,0.0,0.0,
1.8035374540441176,0.0,0.0,
1.8161496040723981,0.0,0.0,
1.8287617541006784,0.0,0.0,
1.8413739041289592,0.0,0.0,
1.8665982041855202,0.0,0.0,
1.8792103542138008,0.0,0.0,
1.8918225042420815,0.0,0.0,
1.9044346542703618,0.0,0.0,
